Time (s),X (m),Y (m),heading
1750496220.3492665,-29.371488317449614,-4.7524375593276265,-2.8008355313729365
1750496220.4825408,-29.431134721851418,-4.773591607064275,-2.8013725122215476
1750496220.6158853,-29.490726352998383,-4.794629367934029,-2.802498644159332
1750496220.735279,-29.54401910176263,-4.813488641262811,-2.8024435658994253
1750496220.8352857,-29.588660618499393,-4.829148494499095,-2.8037299982533725
1750496220.9492018,-29.639684591298963,-4.847038081837166,-2.804947377200966
1750496221.082512,-29.698812356639603,-4.867805009419549,-2.805101828616366
1750496221.2352629,-29.762234216817387,-4.891452683051014,-2.7891076504549397
1750496221.3491979,-29.80116542314509,-4.906627736943661,-2.7733627547018087
1750496221.4824848,-29.836811164736478,-4.921157208862474,-2.7530686561114557
1750496221.6158214,-29.860154953997913,-4.930272632705222,-2.7477742835296493
1750496221.7491577,-29.870494112710183,-4.936283907342636,-2.7057130159846303
1750496221.8352408,-29.873086369052896,-4.938374107139955,-2.668506534337833
1750496221.9491484,-29.871556405956188,-4.937892739124468,-2.628707410071429
1750496222.082463,-29.87213198709881,-4.937735988258531,-2.613045681916667
1750496222.2351847,-29.878841424278693,-4.941315167384633,-2.6024903108265898
1750496222.3491204,-29.895782068974988,-4.951225869275252,-2.5920595131413564
1750496222.4824293,-29.925557313286557,-4.969268145150857,-2.5856178125879947
1750496222.615704,-29.965433565076616,-4.993775887700735,-2.585179724956721
1750496222.7351618,-30.003758366644927,-5.017359223240001,-2.5869837219671568
1750496222.8351338,-30.043496761564324,-5.0420004848348166,-2.5855836684503632
1750496222.9490662,-30.088321441929853,-5.0699236473967755,-2.5835105971922294
1750496223.0823703,-30.140650117029328,-5.10264315194204,-2.5812588955593414
1750496223.2350984,-30.201963506851644,-5.141082627869143,-2.579777067444679
1750496223.3490129,-30.248724668127263,-5.1705106172720825,-2.5787530601743964
1750496223.4823565,-30.303912312509997,-5.205268061543598,-2.5782999551364263
1750496223.6156964,-30.35812528282806,-5.239419886386176,-2.578435716082533
1750496223.7350745,-30.406726289944384,-5.2700714949787235,-2.5784653083279996
1750496223.8350341,-30.444925563913753,-5.29412563527468,-2.5788641367987997
1750496223.9490192,-30.48929048386253,-5.322088066849398,-2.5791658892214815
1750496224.0823627,-30.542784524771374,-5.3558281866574795,-2.5791695513875044
1750496224.234962,-30.605262468497234,-5.395316200644099,-2.5782237536020682
1750496224.3490148,-30.651718559269526,-5.4246859853040545,-2.5775830648482567
1750496224.4823165,-30.705357274235382,-5.458556374965116,-2.5776452050512284
1750496224.6156588,-30.75851137331308,-5.492259779154052,-2.57661088640112
1750496224.73495,-30.80648986743104,-5.522386612240633,-2.5788904552586867
1750496224.834974,-30.84623801527803,-5.54747035561815,-2.579203696878028
1750496224.9490354,-30.89220451816935,-5.5763843491273635,-2.580168767931426
1750496225.082297,-30.946329074548974,-5.610612860528009,-2.5789512064008577
1750496225.234905,-31.008161422331845,-5.649420390237763,-2.5804218013733844
1750496225.3489277,-31.053681718307093,-5.678106399290399,-2.5799926291971422
1750496225.484913,-31.10808759312771,-5.712290807520472,-2.5803766599658258
1750496225.6155865,-31.16058775133976,-5.7452905696206535,-2.58059831933602
1750496225.734863,-31.208765338550414,-5.775414898818397,-2.582232860308397
1750496225.8348806,-31.249159572429388,-5.800671048861277,-2.5832082603086417
1750496225.948916,-31.295233766839427,-5.829438704561784,-2.584186880583029
1750496226.0822475,-31.348999677072506,-5.862918218063363,-2.58542969567867
1750496226.2348595,-31.41030636889859,-5.901108533280252,-2.5855980575102158
1750496226.3488884,-31.456045344034248,-5.929447704717993,-2.5867610597699024
1750496226.4822295,-31.509898498849438,-5.962739268170929,-2.588332409220584
1750496226.6154966,-31.564005548511997,-5.996207960142285,-2.5888207973518784
1750496226.6847959,-31.592182169326332,-6.013559936874401,-2.589555399289106
1750496226.8154693,-31.645160896307093,-6.04614154191032,-2.5909068820359127
1750496226.9488416,-31.699142982552683,-6.079160545467308,-2.5932698074912817
1750496227.0847359,-31.754056906432275,-6.112702695113509,-2.594832244583619
1750496227.2155306,-31.806912995664728,-6.144888051360473,-2.595918061851807
1750496227.3488498,-31.860978739601137,-6.177730980057771,-2.596748840043349
1750496227.4847393,-31.916289919318576,-6.211125185658647,-2.598799374443545
1750496227.6154764,-31.969516997356685,-6.243229017141251,-2.599999127253174
1750496227.6847026,-31.99767096586262,-6.260167920318696,-2.6006641730884628
1750496227.8346872,-32.05866948596601,-6.2967423120726975,-2.602459839756567
1750496227.9846945,-32.119642952491034,-6.333179245132941,-2.60415633441496
